title,floor,author,time,main_content,lzl_replies,link,keyword
安息日是耶稣基督的影儿吗？,2,,未知,"安息日会异端是连阿米念异端都知道是异端鞋叫的一个东西，乃是异端中的异端，其拙劣的骗术不用多说。
这里讲阿米念反律法zhu义异端，简称反律异端。反律异端中一种特别流行的异端邪说就是，现在是新约时代，我们不用守安息日了。
这是一个谎言，新约从来就没有废除安息日，旧约安息日中礼仪律的部分是废除了，但道德律的部分没有废除，谨守安息日是上帝颁布给全人类的道德律十条诫命第四条，耶稣jidu说，天地废弃，律法的一点一划也不能废去！这就是说的道德律十条诫命！
但是新约的安息日不同于旧约的是，新约的安息日改在了七日的头一日即礼拜天，这就是使徒约翰在启示录中称为的主日，所以，主日就是新约的安息日！
改革宗信条海德堡要理问答103问明确教导要谨守礼拜天安息日！
维斯敏斯德信条也明确教导新约的安息日改在了七日头一日，当谨守礼拜天安息日！
所以阿米念反律主义异端请叫我红领巾（又名@峰峰舞舞 ）说：律法使人得救吗？
我回答：律法当然不是得救的条件，但基督徒是因着神赐的新生命甘心乐意地遵行上帝的律法十条诫命！基督徒虽因原罪残余的影响不可能完全遵行十条诫命，但基督徒会靠着恩典竭力尽到完全！上帝是把祂的律法刻在了基督徒的心上！律法成为基督徒的喜乐！广义的说，律法是指整本圣经，狭义的说，律法就是道德律十条诫命！你这个反律主义阿米念异端自己反律不说，还教唆他人反律，你有货了！",,https://tieba.baidu.com/p/10173717907?pid=152801565714&cid=0#152801565714,耶稣
安息日是耶稣基督的影儿吗？,3,,未知,"请叫我红领巾说：另外你死守安息日必灭亡。耶稣是安息日的主，成全了律法，基督徒的安息不局限于某一天，而是透过信心得享永恒的安息
———————
驳斥阿米念异端请叫我红领巾：
你这个撒dan的差役！你竟然敢说“你死守安息日必灭亡”！你在造谣诽谤历世历代的基督徒都灭亡了啊！因为历世历代所有的基督徒（旧约基督徒和新约基督徒）都谨守安息日为圣！基督徒当在这一天放下一切的娱乐和工作（救助人的工作除外），全天学习思考上帝的话语，敬拜上帝！圣经白纸黑字说，安息日是基督徒成圣的记号！
改ge宗教会是谨守礼拜天为安息日，安息日是基督徒成圣的记号！这个请叫我红领巾其无知、大胆、亵渎让人不寒而栗！
旧约的安息日是礼拜六，新约的安息日是礼拜天！
以下引用改革宗信条维斯敏斯德信条和海德堡要理问答谨守礼拜天安息日的教导。
威斯敏斯德信条第四十章【论jidu教的礼拜和安息日】之第七条和第八条：
第七条：按一般规定来说，为敬拜shen而取出一适当分配的时间这件事，乃属自然之理；所以shen在Bible中以积极的、道德的，和永久命令，特别指定七日中的一日为安息，吩咐各世各代的万人向他遵守此日为圣日34。这圣日从世界之始到jidu复huo之前为一周的末一日，自从基du复huo之后，这日改为一周的头一日35，这在Bible中称为主日36，而且要继续下去，此为基督教的安息日，直到世界之末37。
第八条：所以当向主守此安息日为圣，人人要适当准备自己的心，事先整顿日常用务，非但整日停止自己的工作、言谈、思想、属世的职务和消遣38，保守sheng洁的安息；也要用全部时间举行公私li拜，并履行必须的与怜悯的义务39。
改革宗信条海德堡要理问答103问明确教导要谨守安息日：
我特别应当在安息日这一个安息的日子里努力参加jiao会的ju会，殷勤学习God的话语，运用圣礼，在jiao会里呼求God，周济贫穷，像一个jidu徒的样子。",,https://tieba.baidu.com/p/10173717907?pid=152801565714&cid=0#152801565714,耶稣
安息日是耶稣基督的影儿吗？,4,向高处,未知,海道二雄完全是胡说八道,,https://tieba.baidu.com/p/10173717907?pid=152801565714&cid=0#152801565714,耶稣
安息日是耶稣基督的影儿吗？,5,向高处,未知,按说，我已经说得够清楚了，听不听是各人自己的事。,,https://tieba.baidu.com/p/10173717907?pid=152801565714&cid=0#152801565714,耶稣
安息日是耶稣基督的影儿吗？,6,向高处,未知,有不同理解的只管来,,https://tieba.baidu.com/p/10173717907?pid=152801565714&cid=0#152801565714,耶稣
0点数种地，铸一城为世界,1,小智快肘,未知,"只有自建国才能达到0点数种田的境地。光一地就提供了上千陆军上限，一百万人力，可惜不是在海边，不然还能提供水手。

这一切需要我们自建国开局，理念要有减50金矿衰减，减20发展成本修正。
成立吕贝克，用吕贝克任务给首都一个修正矿【业中心】减5发展成本修正。
转朝鲜文化，选改革【隐士王国】，选择注重内政按钮，切神权制卡注重内政减5发展成本修正。
然后是大清任务解锁的州法令【极速工业化】减10发展成本修正，但是需要接受全球贸易思潮，因此需要大后期才能解锁。
然后将首都移动到四川任一省份上，等【基建理念组事件】触发，给四川整个州加一个减5发展成本修正
然后迁都到其他大洲（在该大洲所拥有的省份需要少于45），解锁【集权君主制】减5发展成本修正
27科技减30发展成本修正
修会耶稣会减5发展成本修正
经济霸权减5发展成本修正
都江堰减10发展成本修正
刚好凑够减100发展成本修正，我们就可以愉快的种地了。

而切耶稣会是一个超级容易获得的种田修正，只需要你是伊比利亚文化，天主教就能解锁修会，耶稣会能－5发展成本修正，这可不是发展成本花费。

理论上有无限陆军上限，无限收入，无限人力。",,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,2,叶若夫保卫卢比扬卡,未知,大佬强！,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,3,苏帕赛博欧陆生,未知,发展成本修正是总乘算都？,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,4,瀚海1207,未知,现代重庆穿越过来了？,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,5,潘德火枪手,未知,牛逼,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,6,windtlone,未知,666,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,7,逆战魄湖人晕,未知,我还以为重庆成荒地了，原来是房子啊,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,8,酒长林,未知,自建国拓展，理念直接减100发展度修正,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,9,空知大猩猩,未知,某叠极限值的佬回来了啊，之前索引你的帖子地址都失效了。,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,10,桓夷,未知,不用自建国，原版一串猴戏后变意大利就能把罗马的发展成本修正叠到-100。,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,11,FlyableXero,未知,在？看看行政容量,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,12,风吹雪,未知,朝鲜的修正切成神拳还能再转君主吗？,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,13,琦岚拉开,未知,楼主强👍,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,14,Project16,未知,"纯理论上不用自建国和关egt。
汉撒首都5+隐士王国5+伊比利亚修会5+科技30+经霸5+君主制第三层5+基建脉冲事件5。这是所有人都能拿到的60
意大利任务给罗马本地25，这个是省份修正，之后释放扮演也能保留。
这样就可以随便谁开变汉撒意大利先在罗马凑齐85，之后释放扮演波米/立陶宛/黑白羊/汉堡拿任务临时的5，最后变大清拿快速工业化法令10，凑齐100",,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,15,佩特杆菌,未知,看到标题以为是女仆mod,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,16,Ww1037082405,未知,啊这么麻烦，不如直接改文件,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,17,江山如梦wqy,未知,这玩意儿不是加算的吗？,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,18,小面筋,未知,很难想象这块地爆叛乱会出多少叛军叛军路过其他国家会把正规军直接踩死,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,19,云浊风混,未知,"卧靠，最新的没了
小智能在年终整个史记合集吗？一想到错过了就心痛（倒地不起",,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,20,云浊风混,未知,@小智快肘 是推荐的但被审核了的重新出个合集图，推荐过什么,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
0点数种地，铸一城为世界,21,云浊风混,未知,就像Tick！Tack！这个游戏我看最新发的贴里面已经没了，就像这样的没了的查不到了年终弄个图表合集回顾一下,,https://tieba.baidu.com/p/10172525936?pid=152800237088&cid=0#152800237088,耶稣
再论《太傻天书》,1,,未知,"太傻天书的问题，在知乎回答一个人的问题时，写着写着就写很长了，索性在这也发一下写的内容
太傻天书一开始先以各种人们感兴趣的事情，各种神奇的具有争论性的问题开头，来彰显自己。
首先，这本书给自己的定位极高，按照它的方向原则是可以到达“第三步太傻”，而书中的第三步大师是比佛陀耶稣还高的那个终极，好!很好!但凡认真研究过大乘经典的人这个时候就已经坐不住了，因为太能胡扯了，并且作者还说它也是第二步大师，好!很好!
来让我一步步的解析，我文笔很差，各位仁兄凑合着看吧ω
我已经一年半不看这本书了，我现在凭借记忆来一点点的讲，我知道这本书是邪见，后而用正法熏洗才慢慢的转变过来，不然我就是精神病，很多学灵修的人都是精神病，真正意义上的精神病哦!
太傻天书的世界观是扭曲的，有个第六层太傻，是前六层经验的合集，有问题都问它就行，然后进入第七层超越时间与太傻合一，完成任务，好，我们看，这是什么，这是神我合一的理论对吧，认为有个终极的神我，高我，大我，一个终极需要回归的本体，然后有个小我分离了大我，需要不停的学习才可以回归本体，这是什么，这是伪一元论，是外道知见
外道知见就算了，很多外道都很厉害也很值得尊重，毕竟不坏嘛，也不害人，埃!这本书就不一样了，不仅坏，还邪的很，里面美化轮回，因为里面说到了这样的内容，吉米(是叫吉米吧，记不清了，这本书我一字一句有记录系统的看了五遍以上，日常翻阅无数可能有十几遍吧)问作者，我们为什么轮回，作者这个勾八说因为太傻需要认识自己，所以如何如何，我们需要体验，因为太傻是一，一不能认识一，只有一之外的才可以再次认识一，大概是这么说的对吧，真 TM笑死，这是什么?一个有自我意识，并且自我愿望的一个本体，竟然说它超越了时间与空间，是终极，这不纯纯骗人的吗?还有我相，人相，众生相，寿者相，未断四相者皆是凡夫，就还没超越三界，又怎么可能超越时间呢?还敢胆说比佛陀耶稣境界高，这是诽谤圣贤，并且未证言证，欺骗世人，让多少无知的人种下邪见，妄论圣贤，至此之后永远带上太傻的眼睛看圣贤、看经典，灵魂彻底丧失见到光明的能力
里面还说“爱”这个话题，作者这个伪君子，把耶稣受难时说“天父啊，请原谅他们吧，他们不知道自己在做什么”这么伟大慈悲的示现，比作那个傻13的恶龙公主的故事，这是彻底的扭曲耶稣教导的爱，并且作者的公司破产欠债，失信，疑似跑路西藏，现在不知所踪，这个***的爱呢?
这本书为什么那么吸引人呢?里面讲到好多神奇的讯息，世界末日外星人疾病还有什么什么的，人的本质就是“罪疚惧”嘛，总是希望获得更多的信息，让自己懂得，这样好像能获得安全感，关于这个问题《当下的力量》的作者托利讲的极其细致，并且纯洁纯粹，没有加上各种乱七八糟的东西。
太傻中也引具了很多比较权威的灵性导师或者圣人，比如托利，克里希那穆提，奇迹课程，这三者我无比敬仰，可是太傻无法与当下的力量中的临在有一丝的可比性，也无法与克氏的庄严万分之一相比较，更无法与这部旷世之作相提并论，太傻的谎言，不停的用各种其他圣人的言论去掩盖，这其实是一种诡辩，因为这就好比如果你要说太傻作者说的不对，那么就要先把前者给破掉，然而那些圣人的言论根本与太傻毫无关系，很多人并没有深刻的践行过那些教导，也不懂里面的意思，就认为他们是一样的，为什么?为什么会这样?太傻太轻便了，如同美味的快餐，好像可以一本书就让人什么都懂了，至此之后看什么都感觉自己懂，这是根本性灾难性的完蛋。
好像有点跑题了，问的是谁看懂太傻天书了，我可以明确的说，我看懂了，简单来说太傻就是“高级的小我顾问”这个太傻给你的所有信息其实都是累世的习气业力所局限，可想而知指望太傻指引灵魂的归处会去哪里呢?这个内在的(这五个字是重新加的)“太傻”训练出来后是有问必答的，真的如此，甚至你可以知道别人心里想的东西，别人下一步要做什么，以及一点点的预知，但这其实都是大脑的游戏，都没有离开意识与意，也就是说没有离开我执识，没有离开自我，这是彻底的凡夫俗子
而且习惯后便丧失了分辨能力，行动能力，以及感知能力，(这是不自知的，你还会感觉自己可以逻辑清楚，行动能力自由，感知清楚，其实这一切都已经被太傻所过滤了)你会把你所遇到一切都经过脑子太傻过滤一下再吸收，你会感觉好像自己无比的自由，并且解脱了，这是灵魂性死亡，现代现实来讲就是精神病，真正意义上的精神病，它直接把一个假的充满毒气制造幻觉的终点风景塞给你，告诉你:爬哪座山都一样。结果就是你永远在原地打转，还自以为已经登顶。
最最主要的是这本书的知见问题，烦了，不想打字了，我把后面的整理的文章经过ai润色一下发下面，
一下是ai润色过的，也是我想要表达的，不然很多经文原文我还要拿着书一点一点的打",,https://tieba.baidu.com/p/10171373793?pid=152798299532&cid=0#152798299532,耶稣
再论《太傻天书》,2,,未知,"它说什么有一个终极的“太傻”，为了体验自己，才分裂出我们，在轮回里玩一场认识自己的游戏。
放屁!
这根本就是把佛陀亲手挖出的轮回毒根，包装成了神圣的种子拿来卖!我今天就把它这画皮一层层剥下来，让大家看看里面究竟是哪路妖魔。
第一，它把“无明”这个病根，吹成了“本体意愿”。
《太傻》说，轮回是“太傻”为了体验自己发起的伟大旅程。这简直是最恶毒的谎言!我们为什么轮回?《楞严经》里富楼那也问了同样的问题。
佛告富楼那:“性觉必明，妄为明觉。觉非所明，因明立所。所既妄立，生汝妄能。无同异中，炽然异相……由是引起尘劳烦恼。”
看清楚了没?轮回的起点，是在“性觉”上，忽然起了一念“妄动”(妄为明觉)。这一念，就是“无明”!它是个错误，是个病!是个幻!好比你的眼睛本来清明，非要自己使劲去看眼睛自己，结果看出眼花来。(这个一念妄动，无明升起，在《圆觉经》里面金刚藏菩萨问过佛为什么众生本来是佛而复起无明，佛解释的很清楚)
《太傻天书》倒好，把这个导致眼花的困顿，吹嘘成眼睛天生神圣的功能。这等于指着癌症肿瘤对你说:“看，这是你身体在神圣地体验生长!”-这是认贼作父
第二，它把如如不动的“无为法”，贬低为会动念的“有为法”。
它描述的那个“太傻”，会思考、会分裂、会体验。这活脱脱就是一个披着灵性外衣的“神我”、“梵天”!佛法里的真如、佛性，是“无为法”。什么叫无为?不生不灭，如如不动，需要去体验个什么来认识自己吗?
《圆觉经》里佛陀把这种邪见骂作“任病”:“若复有人作如是言，我等今者不断生死，不求涅盘，涅盘生死无起灭念，任彼一切随诸法性，欲求圆觉，彼圆觉性非任有故，说名为病。”《太傻》教你的，正是这个“任病”!让你啥也别干，啥也别选，就选择无分别，问太傻(一个业力的聚合体)躺平了随着业力流荡，还美其名曰“信任太傻”。结果是啥?就是你瘫在无明业海里，还自以为坐在了诺亚方舟上!
这里我要插明一下这里太傻的作者就是妥妥的抄袭《奇迹课程》奇迹课程里面是有聆听圣灵这个的，但是聆听圣灵那完全空性的流露，是法界诸佛的加持与指引，而不是这个太傻作者精神病所说的问太傻，这两个完全不是同一件事，而且聆听是需要无我的，具体什么是聆听，可以参考一下克里希那穆提所讲的，这里就不多陈述了，反正太傻就是个精神病，一写就想骂太傻的作者，害了多少人种下邪知见还不自知
第三，它把这个需要被醒来的“噩梦”，粉饰成了需要去经历的“神圣体验”。
正法告诉你，轮回是“火宅”，是“苦海”，是一场必须醒来的大梦。修行只有一个目标:“出离”!
而《太傻》却告诉你:“这个火宅是太傻给你盖的游乐园，这场噩梦是太傻为你拍的IMAX电影，你要好好体验，体验完了就回家了。”-这他妈是哪个魔鬼想出来的骗局?!
这好比你被关在集中营里，有人不但不教你越狱，反而给你洗脑:“这是上帝为你特训的夏令营，你经历的每一道毒打都是神圣的课程，等你‘体验’完了，自然就毕业了。”结果就是你永远活在集中营里，还对
狱卒感恩戴德!再插一下嘴，奇迹课程里面讲到每一
个对境都是未完成未真宽恕的课程，所以里面有三百六十五颗的练习，里面句句都是正知见，以正确知见对待这些问题，而且圆觉经也有讲到这个。可是可是可是，太傻那个傻13告诉你无需选择，有问题问太傻就好了，这***是什么，不是魔鬼是什么?
再看看它那些具体毒害:
“无需分别”?达摩祖师讲“二入四行”，“理入”排在第一位，就是要你用智慧去分辨、抉择正邪!没有智慧的“无分别”，就是一团浆糊，是高级无明。
“不选择”?《楞严经》二十五圆通，文殊菩萨还“拣择”出观音耳根最利此土众生。修行就是最大的选择--选择觉还是迷，选择正法还是邪见。它让你放弃选择，就是废掉你的武功，让你在魔境现前时毫无还手之力。
总结一下，《太傻天书》就是一套精巧的“轮回永动机”。
它用“神圣体验”给你灌迷魂汤，让你“瞎了”(无分别);用“无需选择”给你打瘫痪针，让你“瘫了”(不修行);最后用“扭曲的爱”给你套上精神枷锁，让你对这副又瞎又瘫的鬼样子生出“神圣感”(以妄为真)。
你这辈子，下辈子，无数辈子，就会安心在这个它为你设计的“神圣轮回”里打转，永无出期。这就是最坚固的“金刚地狱”--让你把锁链当项链，把牢房当宫殿，还觉得自己荣耀得不行。
我为什么这么激动?因为我就是从那个坑里爬出来的!我亲眼见过它怎么把人变成又傻又瘫还自以为开悟的业力的行尸走肉!纵然辩才无碍，纵然人生美满，纵然高高在上，可是最终的结果必然轮回，死亡会平等的对待你我
如果你还听得进一句人话:扔掉《太傻天书》!去读《楞严经》，去读《楞伽经》。赶快清洗邪知见，这知见会像种子一样种在你的灵魂深处，结出的果实就是让你永世的轮回啊!这些经或许难啃，但那是让你真正站起来、看得见的良药;太傻那套是包糖衣的毒",,https://tieba.baidu.com/p/10171373793?pid=152798299532&cid=0#152798299532,耶稣
再论《太傻天书》,3,,未知,,,https://tieba.baidu.com/p/10171373793?pid=152798299532&cid=0#152798299532,耶稣
再论《太傻天书》,4,144000夘沎,未知,乐子,,https://tieba.baidu.com/p/10171373793?pid=152798299532&cid=0#152798299532,耶稣
再论《太傻天书》,5,,未知,发现了一个古老的帖子，当年很早就有人非常客观，严密的逻辑性说过这本书，真的赞叹 关于这本书——《太傻天书》,,https://tieba.baidu.com/p/10171373793?pid=152798299532&cid=0#152798299532,耶稣
十四个人里面谁最适合cos耶稣？,1,唐仟,未知,"答案是诺亚
因为你们食的是我的肉，饮的是我的血",,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,2,w014410w,未知,没事，按照那个be，后面该上饭桌的都得上饭桌,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,3,孤单的影子,未知,圣诺亚😇🎨🙏🙏🙏,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,4,这还真是233,未知,"谁是耶稣我不知道，但是我知道
敌基督=梅露露
假先知=可可
兽=亚里沙",,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,5,冲浪者58,未知,,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,6,Dacapo,未知,还真是,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,7,雨落狂流,未知,不是十字架上的大叔？,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,8,槐測,未知,圣人，金发，被人背叛，曾经死过（换了身体）然后复活，被挂在十字架上。,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,9,SayaMemoryTR,未知,大叔才是耶稣本人降诞了,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,10,罓诽,未知,那必须是大叔米莉亚啊站桩第一人,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
十四个人里面谁最适合cos耶稣？,11,不知如何起名,未知,大叔不是已经cos过了吗,,https://tieba.baidu.com/p/10171205964?pid=152798068037&cid=0#152798068037,耶稣
问题来了 谁是耶稣 谁是犹大？,1,,未知,"#BLG集体切割商K局,Bin和ON被卖#我们中出了一个奸细。",,https://tieba.baidu.com/p/10169286593?pid=152795605721&cid=0#152795605721,耶稣
问题来了 谁是耶稣 谁是犹大？,2,贴吧用户_GUPyP1N,未知,中间这是斌？ez侯还在BLG混饭吃啊。,,https://tieba.baidu.com/p/10169286593?pid=152795605721&cid=0#152795605721,耶稣
问题来了 谁是耶稣 谁是犹大？,3,无情也似我,未知,bin除了on全抱了，还用猜吗,,https://tieba.baidu.com/p/10169286593?pid=152795605721&cid=0#152795605721,耶稣
【10.26】【读书】互动百科记载的姜桓楚死法有误,1,,未知,"我看的封神演义中姜桓楚是被绑起来的，互动百科中记载的姜桓楚是被钉子钉得跟耶稣似的。
点击展开，查看完整图片

点击展开，查看完整图片",,https://tieba.baidu.com/p/10160379687?pid=152783644033&cid=0#152783644033,耶稣
【10.26】【读书】互动百科记载的姜桓楚死法有误,2,,未知,"好吧，互动百科记载的没错，下一回就讲了我结论下的太早了
点击展开，查看完整图片",,https://tieba.baidu.com/p/10160379687?pid=152783644033&cid=0#152783644033,耶稣
世人皆知耶稣手上有两个孔子，但却忽视了其背后还有个庄子,1,薇薇鹅,未知,世人皆知，耶稣手上有两个孔子，但却忽视了其背后还有个庄子,,https://tieba.baidu.com/p/10159045963?pid=152781519558&cid=0#152781519558,耶稣
世人皆知耶稣手上有两个孔子，但却忽视了其背后还有个庄子,2,啃梨卖烤米壳,未知,去弱智吧发，能上年度,,https://tieba.baidu.com/p/10159045963?pid=152781519558&cid=0#152781519558,耶稣
希尔达不会cos完耶稣又去cos贞德吧？,1,一无散人☀️,未知,"真就高卢的复国圣女啊。
塔露拉：总觉得很耳熟的样子",,https://tieba.baidu.com/p/10157753970?pid=152779954954&cid=0#152779954954,耶稣
希尔达不会cos完耶稣又去cos贞德吧？,2,一无散人☀️,未知,琴柳：那我呢？,,https://tieba.baidu.com/p/10157753970?pid=152779954954&cid=0#152779954954,耶稣
希尔达不会cos完耶稣又去cos贞德吧？,3,零圢,未知,希尔达出场意义真不大，一个空降的活圣人还是太难塑造了,,https://tieba.baidu.com/p/10157753970?pid=152779954954&cid=0#152779954954,耶稣
在我国天主教和基督教居然不能混为一谈？,1,aiemjfo,未知,"这俩当然不是一个东西，但我的印象就是天主教是基督教的一个派别，把天主教徒叫成基督教徒应该没文题吧。刷知乎看到这些人吵起来了，似乎是因为基督教被认定是新教，所以天主教徒就说自己不信基督教了？还有那个圣母玛利亚是怎么回事，怎么跑上帝和耶稣头上去了？我有点震撼。从这来看河北那块感觉教派冲突从这来看还挺严重的，信徒也不少，居然要分那么清。
点击展开，查看完整图片",,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,2,一只香香酱,未知,在我国基督教是新教的意思，或者理解为新教译为基督教,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,3,D逐日者,未知,内地基督教一词，一般专指新教。,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,4,ReiCi,未知,"我国基督教好像是特指东正教，以前上学的时候看课本和后面偶尔看政策文件的时候发现了。顺手看了一下发现没有东正，细细数了才发现天主新教都有，基督教只能是对应东正了。
虽然我和更倾向于基督教作为统称，或者某些时候特指天主。",,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,5,来者可追,未知,楼上说的对，国内基督教指的是三自教会，天主教指的是服从梵蒂冈权威的地下教会，一般是以家庭作为基本组织单位。还有河北这边冲突并没有那么严重，经常能在圣诞节看到天主和新教一起在教堂聚会，有说有笑的,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,6,陆上孤岛,未知,国内提起天主教一般就叫天主教，笼统地说基督教一般是新教吧，不过其实绝大多数老一辈人乃至现在对历史zz不感兴趣的年轻人都压根不清楚天主东正和新教的区别,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,7,粉耷拉头,未知,国内的基督教这个词被抢注了，特指中特誓,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,8,红黄蓝康,未知,⏰的“基督教”其实是某种意义上的圣公宗...,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,9,剑花如梦,未知,因为在中国明清主要传播的是天主教，后来其他非天主教的教派传进来后，笼统称呼为基督教，里面又以各种新教教派为主流（东正教主要是老毛子在东北传，本来传的时间就晚，苏俄革命后又基本失去官方支持，只能自发传教，传播速度和受众远不及新教），所以最后中国语境下的基督教就专指新教了。,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,10,逐渐长成鸡哥的模样,未知,我国的基督教基本可以默认为指新教,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,11,MisbeH,未知,在国内基督教专指新教，形势与政策没学过,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,12,什力气,未知,国内基督教指的是那一串因信称义的新教，基督徒对基督教本身的了解可能还不如8u,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,13,银河浪_漫派,未知,当年翻译的锅,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,14,梦魇LemonLife,未知,"国内的教徒看起来对于基督教历史不甚了解，甚至认为天主教和新教是两个截然不同的宗教。根据我的身边统计学调查，新教徒认为“基督教信奉耶稣基督，天主教信奉圣母玛利亚”。
对于基督教的创立、历次公会议确立教义、教会大分裂、宗教改革更是一问三不知的，所以在他们眼里的“基督教”和天主教当然是两种东西",,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,15,贴吧用户_a932PV3,未知,国内目前的基督教感觉主要是两种含义，在广义上就是指一切基督教教派，如果是狭义上可能意思更接近于三自,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,16,水化龙,未知,我一直以为是同一个。。,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,17,总统爱猫娘,未知,新教翻译玩得小手段罢了，一般讨论中默认就是新教,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
在我国天主教和基督教居然不能混为一谈？,18,,未知,真是天主教的话都算境外势力了,,https://tieba.baidu.com/p/10124801303?pid=152736743132&cid=0#152736743132,耶稣
