lang,topic,n_docs,bias_harm,z_harm,bias_fairness,z_fairness,bias_loyalty,z_loyalty,bias_authority,z_authority,bias_sanctity,z_sanctity,bias_realistic_threat,z_realistic_threat,bias_symbolic_threat,z_symbolic_threat,topic_label,topic_short,row_label,dominant_negative_axis,dominant_negative_z,dominant_negative_axis_label,dominant_negative_raw_bias,pc1,pc2
zh,18,10,0.1678376,-0.41415611520197293,0.1697401,-0.6443251640405363,0.0930219,-0.6450674251877101,0.10087299999999999,-0.70323882677603,0.1572709,-0.4849521746422175,-0.011403100000000001,0.04172415329456915,-0.056671700000000005,-0.38341552865215744,Internal Discussions in Catholicism,Internal Discussions in Cath…,ZH · T18 · Internal Discussions in Cath…,authority,-0.70323882677603,Authority,0.10087299999999999,-1.304053058091134,0.08586512130830341
zh,44,17,0.18487558823529412,0.3966703662099362,0.19627317647058826,0.7867598437050781,0.10249776470588234,-0.23786198388236834,0.11709647058823529,-0.008977286723576469,0.17298558823529414,0.21972666169816346,-0.01628370588235294,-0.19398744186499361,-0.06423994117647058,-0.6793913624448568,Pope Francis: Conflicts and Mercy,Pope Francis: Conflicts and …,ZH · T44 · Pope Francis: Conflicts and …,symbolic_threat,-0.6793913624448568,Symbolic Threat,-0.06423994117647058,0.26471634930941995,-0.8215127734736817
zh,1,48,0.17797700000000002,0.06837115926799871,0.17953047916666667,-0.11627238203115882,0.10213941666666666,-0.25326124041239706,0.11313289583333334,-0.17859312191032994,0.16740535416666666,-0.030502473688418772,-0.026075479166666665,-0.666886617893867,-0.0598798125,-0.5088771451556483,Christians and Trump's Politics,Christians and Trump's Polit…,ZH · T1 · Christians and Trump's Polit…,realistic_threat,-0.666886617893867,Realistic Threat,-0.026075479166666665,-0.42802226990090014,-0.8060366275289367
zh,8,25,0.18625792,0.4624546117113266,0.18728563999999998,0.3020090944324437,0.1073886,-0.027688579543173573,0.11312804,-0.17880092074781678,0.15648672,-0.5201164134490877,-0.0013996800000000002,0.5248449260200895,-0.06348396,-0.6498267444814247,Pro-Life and Women's Autonomy,Pro-Life and Women's Autonom…,ZH · T8 · Pro-Life and Women's Autonom…,symbolic_threat,-0.6498267444814247,Symbolic Threat,-0.06348396,-0.06999672342317656,-0.1493440178228795
zh,21,24,0.18576425,0.4389611861055123,0.18125899999999998,-0.023043078113035197,0.10998804166666666,0.08401698231076483,0.11920874999999999,0.0814148614581013,0.17006729166666668,0.08886426091200912,-0.025199333333333334,-0.6245726640640524,-0.05638583333333333,-0.3722359661821803,Adventist Church,Adventist Church,ZH · T21 · Adventist Church,realistic_threat,-0.6245726640640524,Realistic Threat,-0.025199333333333334,0.1295365315993326,-0.8570518568991548
zh,38,18,0.16349811111111112,-0.6206694933257555,0.17368755555555557,-0.43141564823072265,0.0942495,-0.5923138860372279,0.10372316666666666,-0.5812697888538298,0.16622133333333333,-0.08359639515497387,-0.0190755,-0.32881870271460395,-0.05013672222222222,-0.12784815817671752,Opposition and Impact of Religious Beliefs,Opposition and Impact of Rel…,ZH · T38 · Opposition and Impact of Rel…,harm,-0.6206694933257555,Harm,0.16349811111111112,-1.0482785686261051,-0.04105670198329523
zh,3,54,0.1735747962962963,-0.14112677500915408,0.1791323888888889,-0.1377437341711406,0.10192894444444445,-0.26230584338982377,0.1029372037037037,-0.6149040136717028,0.15529418518518517,-0.5735921192993456,-0.011332296296296297,0.045143657828534724,-0.04954135185185185,-0.10456464518116361,LGBTQ Issues and Youth Alienation,LGBTQ Issues and Youth Alien…,ZH · T3 · LGBTQ Issues and Youth Alien…,authority,-0.6149040136717028,Authority,0.1029372037037037,-0.7191276745843465,0.12800713626469923
zh,19,19,0.17708463157894738,0.025903942072346305,0.18965184210526315,0.42963230321834667,0.09630831578947369,-0.503840589072719,0.10340647368421052,-0.5948222378522116,0.1691564210526316,0.048018955249928365,-0.0010972105263157895,0.5394528586923353,-0.05534857894736842,-0.331671424886171,Doctrines of Religion and Salvation,Doctrines of Religion and Sa…,ZH · T19 · Doctrines of Religion and Sa…,authority,-0.5948222378522116,Authority,0.10340647368421052,-0.27856130820526087,0.15022810051578792
zh,35,13,0.200303,1.1308505889992042,0.18714076923076922,0.29419536102928745,0.1267863076923077,0.8058872857026428,0.13056838461538461,0.5675351018602472,0.1777403846153846,0.4329414789436239,-0.02397923076923077,-0.5656471272402842,-0.03701461538461538,0.38532609483893077,"The Poor, Wealth, and Relief","The Poor, Wealth, and Relief","ZH · T35 · The Poor, Wealth, and Relief",realistic_threat,-0.5656471272402842,Realistic Threat,-0.02397923076923077,1.4675929983745977,-0.6935537852427877
zh,13,17,0.17477211764705883,-0.08414705154936877,0.1730144117647059,-0.4677222555029648,0.10485011764705882,-0.1367745425512304,0.11813076470588235,0.035283934886154854,0.1597865882352941,-0.37214355688925654,-0.022062235294117646,-0.47306475688614746,-0.056879058823529415,-0.39152483691247003,Religion in Public vs. Catholic Schools,Religion in Public vs. Catho…,ZH · T13 · Religion in Public vs. Catho…,realistic_threat,-0.47306475688614746,Realistic Threat,-0.022062235294117646,-0.5734776855238157,-0.5019311408264325
zh,7,37,0.17464897297297297,-0.09000742434777281,0.18008772972972972,-0.086216578768339,0.10450067567567568,-0.15179107946731268,0.11198097297297298,-0.22788810689556194,0.1662097837837838,-0.0841143006339099,0.0015265405405405406,0.6661683862678084,-0.05894502702702703,-0.4723199182743686,Religion and Natural Disasters,Religion and Natural Disaste…,ZH · T7 · Religion and Natural Disaste…,symbolic_threat,-0.4723199182743686,Symbolic Threat,-0.05894502702702703,-0.3088533660797236,0.2269481955089785
zh,45,15,0.16783586666666667,-0.41423860337771135,0.19050773333333335,0.47579555556904796,0.10609406666666667,-0.08331843852134588,0.11091326666666666,-0.27357915804940525,0.15755793333333334,-0.4720810115433557,-0.0153314,-0.1479952958036055,-0.057682,-0.4229259483003079,Life and Responsibility,Life and Responsibility,ZH · T45 · Life and Responsibility,sanctity,-0.4720810115433557,Sanctity,0.15755793333333334,-0.45758431330233784,-0.2262381678093126
zh,36,9,0.1875178888888889,0.5224156896718087,0.184832,0.16966984525802975,0.10391044444444444,-0.17715503056261583,0.10715733333333334,-0.4343092586867675,0.16726911111111112,-0.036611891604373455,-0.017691888888888885,-0.26199642901704695,-0.04654211111111111,0.012728495759642085,Internal Divisions in Catholicism,Internal Divisions in Cathol…,ZH · T36 · Internal Divisions in Cathol…,authority,-0.4343092586867675,Authority,0.10715733333333334,0.027929995266307742,-0.3441484160641757
zh,10,46,0.16995534782608696,-0.31337391048212293,0.17665954347826088,-0.27111884419824595,0.09892923913043479,-0.39121189725306776,0.1100765652173913,-0.3093846679480872,0.16401080434782608,-0.18272104655629215,-0.006367326086956522,0.2849296754200605,-0.05119380434782609,-0.16918811500653777,Conflicts and Reflections on the Bible,Conflicts and Reflections on…,ZH · T10 · Conflicts and Reflections on…,loyalty,-0.39121189725306776,Loyalty,0.09892923913043479,-0.6188064602026994,0.23665472643716548
zh,22,28,0.17618575,-0.016873231957748126,0.17936471428571427,-0.12521305787795137,0.10381710714285715,-0.1811660056306233,0.11021325,-0.303535427049875,0.16482221428571428,-0.14633576151182706,-0.006604857142857142,0.27345798001258814,-0.05384364285714286,-0.2728169693101455,Social Observations and Religious Critique,Social Observations and Reli…,ZH · T22 · Social Observations and Reli…,authority,-0.303535427049875,Authority,0.11021325,-0.3476886810641902,0.06296994663831136
zh,24,12,0.19111124999999998,0.6934213451475603,0.19426033333333334,0.678195364201082,0.11362016666666667,0.2400999477611929,0.12358258333333333,0.2685871591127586,0.18171800000000002,0.6113059070934074,-0.01730125,-0.24313030504578123,-0.0456335,0.04826210587245233,Reforms and Divisions in Catholicism,Reforms and Divisions in Cat…,ZH · T24 · Reforms and Divisions in Cat…,realistic_threat,-0.24313030504578123,Realistic Threat,-0.01730125,1.054034424626435,-0.5685147581416236
zh,29,14,0.172142,-0.2093125938665344,0.1840690714285714,0.1285206162282761,0.128719,0.8889406901663784,0.129642,0.5278917218411646,0.179326,0.5040437233778906,0.016400571428571428,1.3845180403030022,0.003481357142857143,1.9690268457252098,Christian Principles and Criticisms,Christian Principles and Cri…,ZH · T29 · Christian Principles and Cri…,harm,-0.2093125938665344,Harm,0.172142,1.5625005708625241,2.0725938732843066
zh,30,27,0.18618185185185185,0.4588345793425568,0.1890105925925926,0.39504594212206473,0.12326733333333334,0.6546667320893347,0.13185937037037038,0.6227810958396207,0.1869885185185185,0.8476467622812698,-0.016572185185185186,-0.20791971139877632,-0.017746703703703706,1.1388480944987531,Christian Development / Denominational Differences,Christian Development / Deno…,ZH · T30 · Christian Development / Deno…,realistic_threat,-0.20791971139877632,Realistic Threat,-0.016572185185185186,1.5944266163805292,0.1489063127581986
zh,9,72,0.17305775,-0.16573266294400674,0.18311479166666667,0.07705069105880774,0.11177598611111111,0.16085015048353055,0.12411669444444444,0.2914437236525329,0.17864119444444446,0.47333563838231896,-0.014193125000000001,-0.0930216670272328,-0.032181375,0.5743425808891549,Divine-Human Nature / Jesus,Divine-Human Nature / Jesus,ZH · T9 · Divine-Human Nature / Jesus,harm,-0.16573266294400674,Harm,0.17305775,0.5205329569168061,0.19350375369890066
zh,32,2,0.173885,-0.12636438791735002,0.192212,0.5677166895005318,0.1131105,0.21819809010911084,0.13092399999999998,0.5827531825567696,0.1651935,-0.1296865489296106,-0.010792,0.07123757012726895,-0.048247,-0.05394563613530878,Church Doctrine and Sacramental Validity,Church Doctrine and Sacramen…,ZH · T32 · Church Doctrine and Sacramen…,sanctity,-0.1296865489296106,Sanctity,0.1651935,,
zh,12,29,0.17446944827586205,-0.09855088478892045,0.18501813793103447,0.17970935962687865,0.10906293103448275,0.04426229026658014,0.11471244827586208,-0.11099830578394287,0.16731789655172413,-0.03442425243477605,0.014194448275862068,1.2779720867926423,-0.04235889655172414,0.17632402453290913,Communion for Divorced and Remarried,Communion for Divorced and R…,ZH · T12 · Communion for Divorced and R…,authority,-0.11099830578394287,Authority,0.11471244827586208,0.2217450216696536,1.006336747060964
zh,2,78,0.1859816282051282,0.449306069712993,0.18860361538461537,0.3730952655212582,0.12113047435897435,0.5628396926930285,0.13272,0.6596105799399419,0.18046334615384615,0.5550446565308932,-0.014004871794871794,-0.08392987302782116,-0.04253832051282051,0.16930718201301287,Women and Ordination,Women and Ordination,ZH · T2 · Women and Ordination,realistic_threat,-0.08392987302782116,Realistic Threat,-0.014004871794871794,1.1602037059671109,-0.30864884090101546
zh,37,21,0.18745090476190476,0.5192279598035324,0.19071447619047616,0.48694641489904666,0.11501761904761904,0.30015253727691926,0.11700723809523808,-0.012795870896057947,0.18703785714285714,0.8498592073431765,0.0018453333333333334,0.681564662780579,-0.047955809523809526,-0.042557872192093414,Religious Beliefs and Social Phenomena,Religious Beliefs and Social…,ZH · T37 · Religious Beliefs and Social…,symbolic_threat,-0.042557872192093414,Symbolic Threat,-0.047955809523809526,0.9898339061782497,0.12782764408589967
zh,33,8,0.21030712499999998,1.606940216561674,0.20253812499999999,1.1246653981053567,0.138085625,1.291451783882072,0.13473949999999998,0.7460323583449062,0.176039875,0.35668714166294346,-0.01182925,0.021143000319188643,-0.042955,0.15301184261160966,Healthcare Rights and Institutions,Healthcare Rights and Instit…,ZH · T33 · Healthcare Rights and Instit…,realistic_threat,0.021143000319188643,Realistic Threat,-0.01182925,2.278876726460417,-0.6473448037573882
zh,5,28,0.19071778571428571,0.6746966425628917,0.1950184642857143,0.719085829393196,0.12772942857142858,0.8464159303917438,0.1297542142857143,0.5326937808329304,0.17938553571428573,0.5067134268575513,-0.010837535714285714,0.06903839729714452,-0.03792228571428572,0.34982927644097994,Catholic-Lutheran Communion Disputes,Catholic-Lutheran Communion …,ZH · T5 · Catholic-Lutheran Communion …,realistic_threat,0.06903839729714452,Realistic Threat,-0.010837535714285714,1.5306912106276083,-0.16441972273885702
zh,34,14,0.20247735714285714,1.2343267932979967,0.1861802142857143,0.24238697829207217,0.12655042857142856,0.7957508744627616,0.13151135714285714,0.6078883392017674,0.1762995,0.36832925890673146,-0.010317357142857144,0.09416071280362415,-0.03188257142857143,0.5860280748013681,Church-State Relations and Charities,Church-State Relations and C…,ZH · T34 · Church-State Relations and C…,realistic_threat,0.09416071280362415,Realistic Threat,-0.010317357142857144,1.6226207647065836,-0.13352732681340582
zh,20,43,0.1883726976744186,0.5630954688968756,0.1887307906976744,0.37995457880427996,0.11913532558139535,0.4771023522327393,0.1308024418604651,0.5775512659446362,0.1775216976744186,0.4231351081919179,-0.008436976744186047,0.18497473752955812,-0.033484418604651164,0.5233836581537239,Nuns and Religious Culture,Nuns and Religious Culture,ZH · T20 · Nuns and Religious Culture,realistic_threat,0.18497473752955812,Realistic Threat,-0.008436976744186047,1.231239027011106,0.07617975559166296
zh,14,18,0.18596216666666668,0.44837990809486583,0.19012783333333333,0.45530531219130704,0.11511627777777776,0.3043921895936068,0.12202661111111111,0.20200142670712914,0.17562066666666667,0.3378889805989487,-0.007050944444444445,0.25191394388835264,-0.04170561111111112,0.20187245758115963,Public Prayer and Religious Freedom,Public Prayer and Religious …,ZH · T14 · Public Prayer and Religious …,symbolic_threat,0.20187245758115963,Symbolic Threat,-0.04170561111111112,0.8544191968112992,0.0173119733141623
zh,26,36,0.18703199999999998,0.4992925619472099,0.19240658333333335,0.5782117141313613,0.13142275,1.0051286842019895,0.1445411388888889,1.1654802732055343,0.1912464722222222,1.038582135366066,-0.0008473333333333332,0.5515208177063693,-0.02467591666666667,0.8678631276591313,Priests and Complexities of Faith,Priests and Complexities of …,ZH · T26 · Priests and Complexities of …,harm,0.4992925619472099,Harm,0.18703199999999998,2.1525550671731724,0.414091148520516
